application_id,customer_id,product_id,agent_id,application_date,requested_face_amount,payment_frequency_requested,underwriting_path,application_status,risk_class,decision_reason,days_to_decision,placement_flag,quoted_annual_premium,replacement_indicator
APP0000178,CUST0004596,PRD_TERM20,AGT01053,2023-08-17,650000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,28,Y,845.84,N
APP0000179,CUST0008783,PRD_TERM30,AGT00398,2024-12-13,100000,Annual,Accelerated,Issued,Preferred Plus,Approved as applied,2,Y,275.16,N
APP0000180,CUST0006717,PRD_TERM30,AGT00823,2024-08-20,225000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,39,Y,485.44,N
APP0000181,CUST0002550,PRD_UL,AGT00244,2024-12-30,850000,Annual,Accelerated,Declined,Decline,Financial underwriting,3,N,0.00,Y
APP0000182,CUST0010128,PRD_WL100,AGT00899,2025-10-06,125000,Monthly,Accelerated,Declined,Decline,Medical history,7,N,0.00,N
APP0000183,CUST0010127,PRD_WL100,AGT00570,2023-07-31,175000,Monthly,Full Underwriting,Issued,Table 2,Approved with table rating,11,Y,6869.40,N
APP0000184,CUST0002901,PRD_UL,AGT00602,2023-09-23,175000,Monthly,Full Underwriting,Declined,Decline,Medical history,42,N,0.00,N
APP0000185,CUST0003623,PRD_TERM20,AGT00604,2024-01-10,300000,Semiannual,Simplified,Issued,Standard Smoker,Approved as applied,35,Y,1150.63,N
APP0000186,CUST0007519,PRD_TERM20,AGT00888,2024-11-30,725000,Monthly,Full Underwriting,Postponed,Standard,Recent medical event,8,N,730.16,N
APP0000187,CUST0000626,PRD_TERM20,AGT00839,2024-12-25,100000,Quarterly,Full Underwriting,Withdrawn,Preferred,Replaced by other carrier,13,N,280.54,N
APP0000188,CUST0011743,PRD_IUL,AGT00198,2024-01-09,150000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,15,Y,780.27,N
APP0000189,CUST0009074,PRD_TERM20,AGT00835,2024-09-26,1450000,Monthly,Simplified,Issued,Standard,Approved as applied,28,Y,3756.61,N
APP0000190,CUST0010357,PRD_TERM10,AGT00835,2023-11-17,225000,Monthly,Accelerated,Issued,Preferred,Approved as applied,4,Y,413.39,N
APP0000191,CUST0003747,PRD_TERM20,AGT00410,2025-01-03,725000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,10,Y,1117.06,N
APP0000192,CUST0012540,PRD_TERM20,AGT00871,2025-09-24,400000,Annual,Full Underwriting,Declined,Decline,Medical history,25,N,0.00,N
APP0000193,CUST0003142,PRD_TERM30,AGT00591,2023-11-05,275000,Monthly,Accelerated,Postponed,Preferred,Lab follow-up,2,N,553.75,N
APP0000194,CUST0011719,PRD_UL,AGT00238,2024-05-23,1100000,Monthly,Full Underwriting,Declined,Decline,Prescription history,9,N,0.00,N
APP0000195,CUST0008788,PRD_WL100,AGT01146,2024-08-29,425000,Quarterly,Full Underwriting,Issued,Standard,Approved as applied,42,Y,6557.94,N
APP0000196,CUST0001843,PRD_TERM20,AGT00546,2025-02-09,650000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,8,Y,597.95,N
APP0000197,CUST0002130,PRD_TERM20,AGT00776,2023-11-10,125000,Semiannual,Accelerated,Postponed,Preferred Plus,Pending physician statement,3,N,212.94,N
APP0000198,CUST0007782,PRD_UL,AGT00793,2025-01-27,175000,Monthly,Accelerated,Issued,Standard,Approved as applied,5,Y,2307.96,N
APP0000199,CUST0006394,PRD_TERM20,AGT01037,2023-03-25,100000,Monthly,Full Underwriting,Issued,Table 2,Approved with table rating,18,Y,372.99,N
APP0000200,CUST0008381,PRD_TERM30,AGT00426,2023-12-21,125000,Annual,Simplified,Declined,Decline,Build/BMI,24,N,0.00,N
APP0000201,CUST0003571,PRD_UL,AGT01119,2023-08-11,125000,Monthly,Simplified,Postponed,Table 4,Pending physician statement,28,N,3265.20,N
APP0000202,CUST0003967,PRD_TERM20,AGT00165,2023-08-13,100000,Semiannual,Full Underwriting,Issued,Table 4,Approved with table rating,11,Y,581.75,Y
APP0000203,CUST0008729,PRD_TERM20,AGT00784,2024-10-27,150000,Quarterly,Full Underwriting,Issued,Table 2,Approved with table rating,36,Y,460.67,Y
APP0000204,CUST0010753,PRD_FE,AGT00097,2023-11-07,15000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,35,Y,727.94,N
APP0000205,CUST0003285,PRD_FE,AGT00228,2023-09-19,20000,Quarterly,Full Underwriting,Issued,Standard Smoker,Approved as applied,38,Y,1503.83,N
APP0000206,CUST0004325,PRD_TERM20,AGT00554,2023-04-01,350000,Annual,Full Underwriting,Issued,Preferred Plus,Approved as applied,16,Y,352.47,N
APP0000207,CUST0004790,PRD_UL,AGT00243,2024-10-04,200000,Monthly,Accelerated,Issued,Standard Smoker,Approved as applied,3,Y,7277.18,N
APP0000208,CUST0009219,PRD_WL100,AGT00514,2023-10-01,75000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,23,Y,755.95,N
APP0000209,CUST0011731,PRD_TERM10,AGT01169,2023-04-24,1500000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,17,Y,3787.47,N
APP0000210,CUST0006903,PRD_TERM30,AGT00955,2024-03-14,650000,Semiannual,Full Underwriting,Declined,Decline,Build/BMI,40,N,0.00,N
APP0000211,CUST0000195,PRD_TERM20,AGT00633,2024-01-18,275000,Quarterly,Full Underwriting,Postponed,Preferred Plus,Recent medical event,31,N,513.93,N
APP0000212,CUST0012007,PRD_FE,AGT00730,2023-02-03,50000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,34,Y,1764.78,N
APP0000213,CUST0003950,PRD_TERM20,AGT00523,2025-10-27,275000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,27,Y,410.88,N
APP0000214,CUST0012649,PRD_TERM10,AGT00456,2023-04-15,50000,Monthly,Full Underwriting,Issued,Table 4,Approved with table rating,13,Y,268.20,N
APP0000215,CUST0005383,PRD_TERM30,AGT00180,2023-04-29,200000,Monthly,Accelerated,Postponed,Preferred Plus,Pending physician statement,4,N,373.55,Y
APP0000216,CUST0003572,PRD_TERM20,AGT00349,2024-10-24,200000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,3,Y,359.78,N
APP0000217,CUST0008008,PRD_UL,AGT00845,2023-03-03,1700000,Annual,Full Underwriting,Issued,Standard Smoker,Approved as applied,38,Y,29074.00,N
APP0000218,CUST0000346,PRD_TERM30,AGT00819,2025-08-24,100000,Quarterly,Simplified,Declined,Decline,Build/BMI,26,N,0.00,N
APP0000219,CUST0009326,PRD_TERM30,AGT00355,2024-01-10,650000,Monthly,Simplified,Issued,Preferred,Approved as applied,8,Y,1582.94,N
APP0000220,CUST0006426,PRD_TERM20,AGT00027,2024-04-13,425000,Monthly,Full Underwriting,Issued,Standard Smoker,Approved as applied,29,Y,1022.12,N
APP0000221,CUST0008822,PRD_TERM30,AGT00787,2025-07-05,1400000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,14,Y,4063.81,N
APP0000222,CUST0011040,PRD_TERM30,AGT00984,2025-11-10,1450000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,15,Y,1293.86,N
APP0000223,CUST0002438,PRD_WL100,AGT00527,2025-02-15,575000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,18,Y,3726.72,N
APP0000224,CUST0009702,PRD_UL,AGT00265,2023-02-20,150000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,42,Y,834.88,N
APP0000225,CUST0002544,PRD_TERM10,AGT00230,2023-08-25,1150000,Quarterly,Accelerated,Issued,Table 2,Approved with table rating,7,Y,2517.33,N
APP0000226,CUST0010197,PRD_TERM10,AGT00744,2023-09-25,200000,Monthly,Accelerated,Postponed,Standard,Financial documentation,1,N,519.65,Y
APP0000227,CUST0008107,PRD_TERM20,AGT00291,2023-05-25,1150000,Monthly,Accelerated,Issued,Standard,Approved as applied,8,Y,2607.89,N
APP0000228,CUST0005589,PRD_TERM20,AGT01037,2024-07-08,425000,Semiannual,Full Underwriting,Withdrawn,Standard,Replaced by other carrier,12,N,1076.26,N
APP0000229,CUST0000531,PRD_IUL,AGT01006,2024-11-05,300000,Monthly,Full Underwriting,Declined,Decline,Medical history,39,N,0.00,N
APP0000230,CUST0000997,PRD_WL100,AGT00006,2025-10-04,1000000,Quarterly,Guaranteed Issue,Issued,Preferred Plus,Approved as applied,10,Y,4581.99,N
APP0000231,CUST0006651,PRD_UL,AGT00665,2023-06-01,125000,Quarterly,Accelerated,Issued,Standard,Approved as applied,8,Y,1027.10,N
APP0000232,CUST0008762,PRD_WL100,AGT00464,2023-02-10,75000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,11,Y,624.47,N
APP0000233,CUST0009216,PRD_IUL,AGT00145,2025-01-20,400000,Quarterly,Simplified,Issued,Preferred,Approved as applied,9,Y,2022.36,N
APP0000234,CUST0008441,PRD_TERM20,AGT00279,2025-04-05,175000,Monthly,Full Underwriting,Withdrawn,Preferred Plus,Customer did not proceed,24,N,418.28,N
APP0000235,CUST0005209,PRD_WL100,AGT00834,2024-04-23,225000,Annual,Full Underwriting,Withdrawn,Table 2,Replaced by other carrier,8,N,3274.44,N
APP0000236,CUST0000626,PRD_TERM30,AGT01141,2025-05-12,200000,Quarterly,Full Underwriting,Postponed,Preferred,Pending physician statement,17,N,637.85,N
APP0000237,CUST0003041,PRD_TERM30,AGT00157,2025-02-07,425000,Monthly,Full Underwriting,Withdrawn,Table 2,Price objection,4,N,1007.94,N
APP0000238,CUST0007538,PRD_UL,AGT00841,2024-12-24,650000,Monthly,Simplified,Issued,Table 4,Approved with table rating,35,Y,14074.14,N
APP0000239,CUST0007236,PRD_TERM20,AGT00052,2023-10-13,850000,Monthly,Full Underwriting,Postponed,Standard,Lab follow-up,28,N,2222.01,N
APP0000240,CUST0009731,PRD_FE,AGT00938,2023-04-27,25000,Semiannual,Accelerated,Declined,Decline,Financial underwriting,3,N,0.00,N
APP0000241,CUST0003275,PRD_WL100,AGT00725,2025-07-02,75000,Semiannual,Full Underwriting,Postponed,Table 2,Recent medical event,31,N,2142.65,N
APP0000242,CUST0003010,PRD_UL,AGT01159,2024-09-30,200000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,41,Y,1374.00,N
APP0000243,CUST0005620,PRD_TERM20,AGT01192,2023-11-19,425000,Monthly,Accelerated,Issued,Preferred,Approved as applied,3,Y,699.51,N
APP0000244,CUST0005798,PRD_FE,AGT00697,2025-06-07,25000,Monthly,Full Underwriting,Issued,Standard Smoker,Approved as applied,32,Y,3219.88,N
APP0000245,CUST0003060,PRD_TERM30,AGT00934,2023-11-12,650000,Monthly,Simplified,Issued,Standard,Approved as applied,16,Y,1326.88,N
APP0000246,CUST0009734,PRD_TERM20,AGT00684,2023-05-19,425000,Monthly,Full Underwriting,Issued,Table 2,Approved with table rating,18,Y,826.19,N
APP0000247,CUST0008375,PRD_UL,AGT00551,2023-04-27,225000,Annual,Simplified,Declined,Decline,Medical history,22,N,0.00,N
APP0000248,CUST0009934,PRD_IUL,AGT00415,2025-11-15,125000,Monthly,Full Underwriting,Issued,Table 2,Approved with table rating,18,Y,3057.89,N
APP0000249,CUST0008545,PRD_TERM10,AGT00421,2025-01-21,1150000,Monthly,Full Underwriting,Postponed,Standard Smoker,Financial documentation,42,N,2284.15,N
APP0000250,CUST0005326,PRD_TERM10,AGT00145,2023-08-17,650000,Monthly,Full Underwriting,Postponed,Preferred Plus,Pending physician statement,16,N,584.02,Y
APP0000251,CUST0007490,PRD_IUL,AGT00137,2025-05-27,850000,Monthly,Accelerated,Declined,Decline,Medical history,5,N,0.00,N
APP0000252,CUST0011918,PRD_TERM10,AGT00405,2023-12-20,75000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,30,Y,129.66,N
APP0000253,CUST0008309,PRD_TERM30,AGT00849,2024-04-12,125000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,33,Y,268.07,N
APP0000254,CUST0003154,PRD_TERM20,AGT01031,2024-09-06,200000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,16,Y,303.43,N
APP0000255,CUST0006449,PRD_TERM20,AGT00090,2023-05-08,650000,Semiannual,Full Underwriting,Issued,Preferred Plus,Approved as applied,21,Y,697.66,N
APP0000256,CUST0008825,PRD_TERM10,AGT00589,2023-09-29,225000,Annual,Simplified,Declined,Decline,Medical history,16,N,0.00,N
APP0000257,CUST0006545,PRD_IUL,AGT00672,2025-09-22,1275000,Monthly,Accelerated,Declined,Decline,Medical history,3,N,0.00,N
APP0000258,CUST0003015,PRD_UL,AGT00098,2024-05-09,1700000,Annual,Full Underwriting,Issued,Preferred,Approved as applied,12,Y,14348.53,N
APP0000259,CUST0008095,PRD_WL100,AGT00953,2024-08-06,125000,Monthly,Accelerated,Issued,Standard,Approved as applied,6,Y,4215.57,N
APP0000260,CUST0008659,PRD_TERM20,AGT00042,2023-02-08,425000,Annual,Full Underwriting,Withdrawn,Standard,Price objection,12,N,942.92,N
APP0000261,CUST0004708,PRD_TERM20,AGT00102,2024-11-18,200000,Monthly,Full Underwriting,Withdrawn,Table 4,Price objection,24,N,879.36,Y
APP0000262,CUST0011423,PRD_TERM10,AGT00811,2023-01-21,1500000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,20,Y,2087.41,N
APP0000263,CUST0009318,PRD_TERM30,AGT00302,2023-05-03,225000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,17,Y,317.80,Y
APP0000264,CUST0003800,PRD_TERM20,AGT00644,2024-06-28,300000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,14,Y,632.01,N
APP0000265,CUST0005971,PRD_TERM30,AGT00025,2025-04-08,1850000,Monthly,Simplified,Issued,Preferred,Approved as applied,35,Y,4067.38,N
APP0000266,CUST0005798,PRD_UL,AGT00708,2024-12-10,650000,Monthly,Full Underwriting,Issued,Standard Smoker,Approved as applied,21,Y,28585.68,N
APP0000267,CUST0004237,PRD_UL,AGT00232,2023-06-20,125000,Monthly,Simplified,Issued,Standard Smoker,Approved as applied,13,Y,2182.26,N
APP0000268,CUST0004510,PRD_TERM20,AGT00233,2024-05-06,150000,Monthly,Accelerated,Issued,Preferred,Approved as applied,3,Y,291.08,N
APP0000269,CUST0002729,PRD_WL100,AGT01056,2024-01-25,175000,Semiannual,Simplified,Issued,Preferred Plus,Approved as applied,42,Y,1509.98,N
APP0000270,CUST0010293,PRD_TERM20,AGT00104,2024-08-19,650000,Monthly,Accelerated,Issued,Preferred,Approved as applied,5,Y,1161.48,N
APP0000271,CUST0004386,PRD_TERM20,AGT01166,2023-12-02,850000,Quarterly,Simplified,Issued,Preferred Plus,Approved as applied,27,Y,946.09,N
APP0000272,CUST0002418,PRD_TERM30,AGT00341,2023-02-10,700000,Monthly,Accelerated,Issued,Preferred,Approved as applied,4,Y,970.48,N
APP0000273,CUST0008544,PRD_TERM20,AGT00405,2025-08-25,150000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,36,Y,338.61,N
APP0000274,CUST0005044,PRD_TERM20,AGT00662,2024-02-10,850000,Monthly,Full Underwriting,Issued,Table 2,Approved with table rating,34,Y,3531.09,N
APP0000275,CUST0002255,PRD_WL100,AGT00964,2023-04-30,425000,Annual,Full Underwriting,Declined,Decline,Avocation/travel,29,N,0.00,N
APP0000276,CUST0002306,PRD_TERM20,AGT00063,2025-04-30,425000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,3,Y,428.11,N
APP0000277,CUST0006071,PRD_WL100,AGT01137,2025-10-14,125000,Monthly,Full Underwriting,Issued,Preferred Plus,Approved as applied,13,Y,796.22,N
APP0000278,CUST0011256,PRD_TERM30,AGT00375,2023-07-08,1275000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,26,Y,2088.88,N
APP0000279,CUST0002485,PRD_UL,AGT00716,2024-12-26,1150000,Quarterly,Simplified,Issued,Standard,Approved as applied,25,Y,6684.10,N
APP0000280,CUST0010169,PRD_TERM30,AGT01139,2025-09-09,200000,Quarterly,Full Underwriting,Issued,Table 2,Approved with table rating,15,Y,708.11,N
APP0000281,CUST0004403,PRD_TERM30,AGT00200,2025-01-25,1450000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,23,Y,1958.86,N
APP0000282,CUST0011499,PRD_TERM30,AGT00643,2024-06-06,1150000,Monthly,Simplified,Issued,Preferred Plus,Approved as applied,29,Y,1122.01,Y
APP0000283,CUST0009541,PRD_TERM30,AGT00348,2023-11-07,100000,Monthly,Full Underwriting,Withdrawn,Standard,Price objection,20,N,307.76,N
APP0000284,CUST0009160,PRD_IUL,AGT00012,2025-09-18,100000,Semiannual,Full Underwriting,Issued,Preferred Plus,Approved as applied,10,Y,472.88,N
APP0000285,CUST0004237,PRD_UL,AGT00080,2025-01-01,1700000,Monthly,Full Underwriting,Issued,Table 2,Approved with table rating,12,Y,19675.11,N
APP0000286,CUST0008858,PRD_TERM20,AGT01065,2024-04-05,350000,Annual,Accelerated,Issued,Preferred Plus,Approved as applied,1,Y,461.28,N
APP0000287,CUST0010520,PRD_TERM10,AGT00205,2024-04-30,275000,Quarterly,Full Underwriting,Issued,Preferred,Approved as applied,12,Y,377.01,N
APP0000288,CUST0001060,PRD_UL,AGT00145,2024-03-23,100000,Semiannual,Full Underwriting,Issued,Table 4,Approved with table rating,17,Y,1566.30,N
APP0000289,CUST0011147,PRD_WL100,AGT00571,2024-02-08,850000,Monthly,Full Underwriting,Declined,Decline,Avocation/travel,33,N,0.00,N
APP0000290,CUST0004089,PRD_TERM30,AGT01196,2023-08-11,100000,Monthly,Accelerated,Issued,Preferred,Approved as applied,7,Y,297.64,Y
APP0000291,CUST0010382,PRD_WL100,AGT00428,2023-03-12,650000,Monthly,Full Underwriting,Declined,Decline,Build/BMI,11,N,0.00,N
APP0000292,CUST0010895,PRD_TERM20,AGT01109,2025-04-17,100000,Annual,Simplified,Postponed,Preferred,Pending physician statement,27,N,250.37,N
APP0000293,CUST0007732,PRD_TERM20,AGT00340,2023-04-15,425000,Monthly,Accelerated,Declined,Decline,Medical history,6,N,0.00,N
APP0000294,CUST0004850,PRD_TERM30,AGT00235,2025-03-28,100000,Monthly,Full Underwriting,Declined,Decline,Financial underwriting,16,N,0.00,N
APP0000295,CUST0002699,PRD_TERM20,AGT01193,2024-04-26,725000,Quarterly,Full Underwriting,Issued,Standard,Approved as applied,21,Y,2008.23,N
APP0000296,CUST0009031,PRD_TERM20,AGT00708,2024-11-13,1050000,Semiannual,Full Underwriting,Issued,Preferred,Approved as applied,29,Y,2357.57,N
APP0000297,CUST0002318,PRD_TERM20,AGT00842,2023-02-01,200000,Monthly,Full Underwriting,Issued,Preferred,Approved as applied,18,Y,363.23,Y
APP0000298,CUST0009466,PRD_UL,AGT00371,2023-08-21,100000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,2,Y,512.30,N
APP0000299,CUST0001205,PRD_UL,AGT00010,2023-07-31,275000,Quarterly,Full Underwriting,Issued,Preferred,Approved as applied,40,Y,1338.98,N
APP0000300,CUST0011731,PRD_FE,AGT00079,2025-05-05,20000,Quarterly,Full Underwriting,Postponed,Preferred,Recent medical event,34,N,655.18,N
APP0000301,CUST0010040,PRD_WL100,AGT00190,2024-12-08,275000,Annual,Accelerated,Postponed,Preferred Plus,Lab follow-up,2,N,1788.12,N
APP0000302,CUST0002684,PRD_TERM30,AGT00800,2023-01-31,450000,Semiannual,Accelerated,Issued,Standard,Approved as applied,8,Y,718.67,N
APP0000303,CUST0011002,PRD_TERM20,AGT00885,2025-04-24,725000,Monthly,Full Underwriting,Declined,Decline,Build/BMI,42,N,0.00,N
APP0000304,CUST0001122,PRD_UL,AGT00451,2025-07-20,1400000,Monthly,Full Underwriting,Withdrawn,Preferred Plus,Incomplete forms,23,N,6548.25,N
APP0000305,CUST0008792,PRD_TERM20,AGT00296,2023-07-17,150000,Monthly,Full Underwriting,Withdrawn,Standard,Replaced by other carrier,3,N,330.64,N
APP0000306,CUST0008609,PRD_WL100,AGT00957,2024-01-09,275000,Semiannual,Full Underwriting,Issued,Standard,Approved as applied,14,Y,2674.99,Y
APP0000307,CUST0005427,PRD_TERM20,AGT01099,2024-10-21,100000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,9,Y,159.16,N
APP0000308,CUST0003631,PRD_TERM30,AGT00110,2024-04-06,850000,Monthly,Full Underwriting,Postponed,Preferred Plus,Financial documentation,27,N,887.15,Y
APP0000309,CUST0010457,PRD_TERM20,AGT00803,2023-07-23,100000,Monthly,Accelerated,Issued,Standard,Approved as applied,6,Y,203.14,Y
APP0000310,CUST0011416,PRD_WL100,AGT00261,2023-06-21,125000,Quarterly,Full Underwriting,Incomplete,Table 4,Missing requirements,19,N,4513.25,N
APP0000311,CUST0009087,PRD_TERM20,AGT00625,2023-12-03,200000,Annual,Accelerated,Issued,Preferred Plus,Approved as applied,5,Y,271.40,N
APP0000312,CUST0004951,PRD_UL,AGT00874,2024-01-16,2300000,Semiannual,Simplified,Issued,Table 2,Approved with table rating,20,Y,43411.28,N
APP0000313,CUST0010542,PRD_TERM30,AGT00981,2023-08-01,275000,Quarterly,Full Underwriting,Declined,Decline,Avocation/travel,30,N,0.00,N
APP0000314,CUST0008065,PRD_UL,AGT00862,2025-08-20,125000,Monthly,Simplified,Issued,Preferred Plus,Approved as applied,38,Y,1088.04,N
APP0000315,CUST0011121,PRD_TERM30,AGT01010,2025-05-19,850000,Annual,Accelerated,Issued,Preferred,Approved as applied,2,Y,1137.47,N
APP0000316,CUST0008377,PRD_TERM30,AGT00985,2024-11-03,125000,Monthly,Full Underwriting,Issued,Table 2,Approved with table rating,16,Y,400.59,N
APP0000317,CUST0003496,PRD_TERM20,AGT00434,2025-10-19,850000,Monthly,Accelerated,Issued,Preferred Plus,Approved as applied,6,Y,874.28,N
APP0000318,CUST0012306,PRD_TERM20,AGT01182,2023-01-11,200000,Monthly,Full Underwriting,Withdrawn,Table 4,Customer did not proceed,23,N,841.97,N
APP0000319,CUST0011245,PRD_TERM30,AGT00033,2024-06-02,175000,Monthly,Simplified,Issued,Preferred,Approved as applied,38,Y,336.00,N
APP0000320,CUST0004405,PRD_TERM30,AGT01145,2025-07-01,275000,Monthly,Accelerated,Issued,Standard,Approved as applied,6,Y,940.06,N
APP0000321,CUST0003366,PRD_TERM30,AGT00904,2023-07-15,125000,Monthly,Full Underwriting,Declined,Decline,Medical history,19,N,0.00,N
APP0000322,CUST0001934,PRD_TERM30,AGT01129,2024-03-25,425000,Monthly,Full Underwriting,Issued,Standard,Approved as applied,31,Y,775.75,N
APP0000323,CUST0007773,PRD_FE,AGT00649,2025-02-11,50000,Semiannual,Simplified,Postponed,Standard,Pending physician statement,23,N,2580.71,N
APP0000324,CUST0005445,PRD_FE,AGT00776,2025-04-11,20000,Quarterly,Accelerated,Issued,Standard,Approved as applied,7,Y,773.91,N
APP0000325,CUST0002671,PRD_IUL,AGT00167,2024-10-07,450000,Monthly,Accelerated,Postponed,Standard,Recent medical event,3,N,3099.14,N
