policy_id,application_id,customer_id,product_id,agent_id,issue_date,policy_status,face_amount,annual_premium,payment_frequency,risk_class,underwriting_path,owner_state,issue_age,smoker_status_at_issue,billing_method,replacement_indicator
POL0000164,APP0000221,CUST0008822,PRD_TERM30,AGT00787,2025-07-21,Active,1400000,4063.81,Monthly,Preferred,Full Underwriting,AK,52,Never,Payroll Deduction,N
POL0000165,APP0000222,CUST0011040,PRD_TERM30,AGT00984,2025-11-28,Active,1450000,1293.86,Monthly,Preferred Plus,Full Underwriting,TX,18,Never,Payroll Deduction,N
POL0000166,APP0000223,CUST0002438,PRD_WL100,AGT00527,2025-03-11,Active,575000,3726.72,Monthly,Preferred,Full Underwriting,MD,24,Never,ACH,N
POL0000167,APP0000224,CUST0009702,PRD_UL,AGT00265,2023-04-06,Active,150000,834.88,Monthly,Preferred,Full Underwriting,NJ,37,Never,ACH,N
POL0000168,APP0000225,CUST0002544,PRD_TERM10,AGT00230,2023-09-04,Active,1150000,2517.33,Quarterly,Table 2,Accelerated,TX,41,Never,ACH,N
POL0000169,APP0000227,CUST0008107,PRD_TERM20,AGT00291,2023-06-05,Active,1150000,2607.89,Monthly,Standard,Accelerated,OR,49,Never,ACH,N
POL0000170,APP0000230,CUST0000997,PRD_WL100,AGT00006,2025-10-15,Active,1000000,4581.99,Quarterly,Preferred Plus,Guaranteed Issue,LA,18,Never,Direct Bill,N
POL0000171,APP0000231,CUST0006651,PRD_UL,AGT00665,2023-06-09,Active,125000,1027.10,Quarterly,Standard,Accelerated,KY,43,Never,ACH,N
POL0000172,APP0000232,CUST0008762,PRD_WL100,AGT00464,2023-02-24,Lapsed,75000,624.47,Monthly,Preferred Plus,Full Underwriting,AL,34,Former,Direct Bill,N
POL0000173,APP0000233,CUST0009216,PRD_IUL,AGT00145,2025-01-29,Active,400000,2022.36,Quarterly,Preferred,Simplified,WY,30,Never,ACH,N
POL0000174,APP0000238,CUST0007538,PRD_UL,AGT00841,2025-01-28,Active,650000,14074.14,Monthly,Table 4,Simplified,WY,59,Former,ACH,N
POL0000175,APP0000242,CUST0003010,PRD_UL,AGT01159,2024-11-15,Active,200000,1374.00,Monthly,Standard,Full Underwriting,ID,40,Former,Direct Bill,N
POL0000176,APP0000243,CUST0005620,PRD_TERM20,AGT01192,2023-11-27,Active,425000,699.51,Monthly,Preferred,Accelerated,NC,38,Never,Credit Card,N
POL0000177,APP0000244,CUST0005798,PRD_FE,AGT00697,2025-07-10,Active,25000,3219.88,Monthly,Standard Smoker,Full Underwriting,MA,73,Current,Credit Card,N
POL0000178,APP0000245,CUST0003060,PRD_TERM30,AGT00934,2023-12-04,Active,650000,1326.88,Monthly,Standard,Simplified,NH,36,Never,ACH,N
POL0000179,APP0000246,CUST0009734,PRD_TERM20,AGT00684,2023-06-06,Active,425000,826.19,Monthly,Table 2,Full Underwriting,SD,21,Current,Credit Card,N
POL0000180,APP0000248,CUST0009934,PRD_IUL,AGT00415,2025-12-08,Active,125000,3057.89,Monthly,Table 2,Full Underwriting,AZ,69,Never,ACH,N
POL0000181,APP0000252,CUST0011918,PRD_TERM10,AGT00405,2024-01-21,Active,75000,129.66,Monthly,Preferred Plus,Full Underwriting,CA,41,Never,ACH,N
POL0000182,APP0000253,CUST0008309,PRD_TERM30,AGT00849,2024-05-20,Active,125000,268.07,Monthly,Standard,Full Underwriting,OR,32,Never,ACH,N
POL0000183,APP0000254,CUST0003154,PRD_TERM20,AGT01031,2024-09-22,Active,200000,303.43,Monthly,Standard,Full Underwriting,IN,29,Never,Direct Bill,N
POL0000184,APP0000255,CUST0006449,PRD_TERM20,AGT00090,2023-05-30,Active,650000,697.66,Semiannual,Preferred Plus,Full Underwriting,KS,32,Never,Credit Card,N
POL0000185,APP0000258,CUST0003015,PRD_UL,AGT00098,2024-05-21,Lapsed,1700000,14348.53,Annual,Preferred,Full Underwriting,MI,54,Never,Direct Bill,N
POL0000186,APP0000259,CUST0008095,PRD_WL100,AGT00953,2024-08-14,Claim Closed,125000,4215.57,Monthly,Standard,Accelerated,GA,78,Never,Direct Bill,N
POL0000187,APP0000262,CUST0011423,PRD_TERM10,AGT00811,2023-02-14,Active,1500000,2087.41,Monthly,Preferred Plus,Full Underwriting,WA,52,Never,ACH,N
POL0000188,APP0000263,CUST0009318,PRD_TERM30,AGT00302,2023-05-22,Active,225000,317.80,Monthly,Preferred Plus,Full Underwriting,NH,30,Never,ACH,Y
POL0000189,APP0000264,CUST0003800,PRD_TERM20,AGT00644,2024-07-14,Active,300000,632.01,Monthly,Preferred Plus,Full Underwriting,ID,56,Never,ACH,N
POL0000190,APP0000265,CUST0005971,PRD_TERM30,AGT00025,2025-05-20,Active,1850000,4067.38,Monthly,Preferred,Simplified,NV,45,Never,Direct Bill,N
POL0000191,APP0000266,CUST0005798,PRD_UL,AGT00708,2025-01-02,Claim Closed,650000,28585.68,Monthly,Standard Smoker,Full Underwriting,MA,73,Current,ACH,N
POL0000192,APP0000267,CUST0004237,PRD_UL,AGT00232,2023-07-05,Active,125000,2182.26,Monthly,Standard Smoker,Simplified,SD,39,Current,Direct Bill,N
POL0000193,APP0000268,CUST0004510,PRD_TERM20,AGT00233,2024-05-10,Active,150000,291.08,Monthly,Preferred,Accelerated,NC,40,Never,ACH,N
POL0000194,APP0000269,CUST0002729,PRD_WL100,AGT01056,2024-03-09,Active,175000,1509.98,Semiannual,Preferred Plus,Simplified,CO,37,Never,ACH,N
POL0000195,APP0000270,CUST0010293,PRD_TERM20,AGT00104,2024-08-30,Active,650000,1161.48,Monthly,Preferred,Accelerated,WA,45,Former,ACH,N
POL0000196,APP0000271,CUST0004386,PRD_TERM20,AGT01166,2024-01-04,Active,850000,946.09,Quarterly,Preferred Plus,Simplified,PA,34,Never,Direct Bill,N
POL0000197,APP0000272,CUST0002418,PRD_TERM30,AGT00341,2023-02-16,Active,700000,970.48,Monthly,Preferred,Accelerated,IA,24,Never,ACH,N
POL0000198,APP0000273,CUST0008544,PRD_TERM20,AGT00405,2025-10-06,Active,150000,338.61,Monthly,Standard,Full Underwriting,MS,41,Former,ACH,N
POL0000199,APP0000274,CUST0005044,PRD_TERM20,AGT00662,2024-03-19,Active,850000,3531.09,Monthly,Table 2,Full Underwriting,FL,50,Current,ACH,N
POL0000200,APP0000276,CUST0002306,PRD_TERM20,AGT00063,2025-05-09,Active,425000,428.11,Monthly,Preferred Plus,Accelerated,GA,28,Never,Credit Card,N
POL0000201,APP0000277,CUST0006071,PRD_WL100,AGT01137,2025-11-02,Active,125000,796.22,Monthly,Preferred Plus,Full Underwriting,AR,28,Never,ACH,N
POL0000202,APP0000278,CUST0011256,PRD_TERM30,AGT00375,2023-08-04,Lapsed,1275000,2088.88,Monthly,Preferred,Full Underwriting,NM,31,Never,Credit Card,N
POL0000203,APP0000279,CUST0002485,PRD_UL,AGT00716,2025-01-21,Surrendered,1150000,6684.10,Quarterly,Standard,Simplified,MT,32,Never,ACH,N
POL0000204,APP0000280,CUST0010169,PRD_TERM30,AGT01139,2025-09-29,Active,200000,708.11,Quarterly,Table 2,Full Underwriting,TX,42,Former,Direct Bill,N
POL0000205,APP0000281,CUST0004403,PRD_TERM30,AGT00200,2025-02-23,Active,1450000,1958.86,Monthly,Preferred,Full Underwriting,NY,24,Never,Direct Bill,N
POL0000206,APP0000282,CUST0011499,PRD_TERM30,AGT00643,2024-07-09,Claim Closed,1150000,1122.01,Monthly,Preferred Plus,Simplified,MA,18,Never,Payroll Deduction,Y
POL0000207,APP0000284,CUST0009160,PRD_IUL,AGT00012,2025-09-30,Active,100000,472.88,Semiannual,Preferred Plus,Full Underwriting,WY,31,Never,ACH,N
POL0000208,APP0000285,CUST0004237,PRD_UL,AGT00080,2025-01-14,Active,1700000,19675.11,Monthly,Table 2,Full Underwriting,SD,39,Current,ACH,N
POL0000209,APP0000286,CUST0008858,PRD_TERM20,AGT01065,2024-04-06,Active,350000,461.28,Annual,Preferred Plus,Accelerated,ME,35,Former,Credit Card,N
POL0000210,APP0000287,CUST0010520,PRD_TERM10,AGT00205,2024-05-15,Active,275000,377.01,Quarterly,Preferred,Full Underwriting,PA,41,Never,Direct Bill,N
POL0000211,APP0000288,CUST0001060,PRD_UL,AGT00145,2024-04-15,Active,100000,1566.30,Semiannual,Table 4,Full Underwriting,UT,38,Current,Credit Card,N
POL0000212,APP0000290,CUST0004089,PRD_TERM30,AGT01196,2023-08-22,Active,100000,297.64,Monthly,Preferred,Accelerated,NC,50,Never,Credit Card,Y
POL0000213,APP0000295,CUST0002699,PRD_TERM20,AGT01193,2024-05-19,Active,725000,2008.23,Quarterly,Standard,Full Underwriting,NC,56,Never,ACH,N
POL0000214,APP0000296,CUST0009031,PRD_TERM20,AGT00708,2024-12-15,Active,1050000,2357.57,Semiannual,Preferred,Full Underwriting,RI,54,Never,Direct Bill,N
POL0000215,APP0000297,CUST0002318,PRD_TERM20,AGT00842,2023-02-20,Active,200000,363.23,Monthly,Preferred,Full Underwriting,VA,39,Never,Direct Bill,Y
POL0000216,APP0000298,CUST0009466,PRD_UL,AGT00371,2023-08-23,Active,100000,512.30,Monthly,Preferred Plus,Accelerated,NJ,36,Never,ACH,N
POL0000217,APP0000299,CUST0001205,PRD_UL,AGT00010,2023-09-15,Active,275000,1338.98,Quarterly,Preferred,Full Underwriting,CO,30,Never,Payroll Deduction,N
POL0000218,APP0000302,CUST0002684,PRD_TERM30,AGT00800,2023-02-10,Active,450000,718.67,Semiannual,Standard,Accelerated,IA,23,Never,ACH,N
POL0000219,APP0000306,CUST0008609,PRD_WL100,AGT00957,2024-01-24,Active,275000,2674.99,Semiannual,Standard,Full Underwriting,NC,30,Never,Credit Card,Y
POL0000220,APP0000307,CUST0005427,PRD_TERM20,AGT01099,2024-10-30,Active,100000,159.16,Monthly,Standard,Full Underwriting,GA,21,Never,Direct Bill,N
POL0000221,APP0000309,CUST0010457,PRD_TERM20,AGT00803,2023-08-04,Active,100000,203.14,Monthly,Standard,Accelerated,MA,33,Never,Direct Bill,Y
POL0000222,APP0000311,CUST0009087,PRD_TERM20,AGT00625,2023-12-10,Lapsed,200000,271.40,Annual,Preferred Plus,Accelerated,IA,33,Never,Payroll Deduction,N
POL0000223,APP0000312,CUST0004951,PRD_UL,AGT00874,2024-02-08,Active,2300000,43411.28,Semiannual,Table 2,Simplified,AL,65,Never,Credit Card,N
POL0000224,APP0000314,CUST0008065,PRD_UL,AGT00862,2025-09-28,Active,125000,1088.04,Monthly,Preferred Plus,Simplified,MS,57,Never,ACH,N
POL0000225,APP0000315,CUST0011121,PRD_TERM30,AGT01010,2025-05-22,Active,850000,1137.47,Annual,Preferred,Accelerated,NV,23,Never,ACH,N
POL0000226,APP0000316,CUST0008377,PRD_TERM30,AGT00985,2024-11-19,Active,125000,400.59,Monthly,Table 2,Full Underwriting,PA,28,Current,ACH,N
POL0000227,APP0000317,CUST0003496,PRD_TERM20,AGT00434,2025-10-28,Active,850000,874.28,Monthly,Preferred Plus,Accelerated,GA,31,Never,ACH,N
POL0000228,APP0000319,CUST0011245,PRD_TERM30,AGT00033,2024-07-12,Active,175000,336.00,Monthly,Preferred,Simplified,VT,35,Former,ACH,N
POL0000229,APP0000320,CUST0004405,PRD_TERM30,AGT01145,2025-07-07,Active,275000,940.06,Monthly,Standard,Accelerated,FL,54,Never,ACH,N
POL0000230,APP0000322,CUST0001934,PRD_TERM30,AGT01129,2024-04-26,Active,425000,775.75,Monthly,Standard,Full Underwriting,OK,31,Never,Payroll Deduction,N
POL0000231,APP0000324,CUST0005445,PRD_FE,AGT00776,2025-04-18,Active,20000,773.91,Quarterly,Standard,Accelerated,SD,63,Never,Credit Card,N
POL0000232,APP0000326,CUST0000871,PRD_WL100,AGT00722,2025-04-30,Active,300000,4225.88,Monthly,Preferred,Accelerated,RI,49,Former,Payroll Deduction,N
POL0000233,APP0000327,CUST0003412,PRD_TERM30,AGT00503,2025-06-09,Active,1700000,7878.68,Monthly,Table 2,Full Underwriting,KY,54,Never,ACH,N
POL0000234,APP0000329,CUST0008990,PRD_TERM30,AGT00321,2025-10-19,Active,125000,275.37,Monthly,Preferred Plus,Full Underwriting,LA,45,Former,Credit Card,N
POL0000235,APP0000330,CUST0001026,PRD_TERM20,AGT00530,2024-09-13,Active,150000,281.83,Monthly,Preferred Plus,Accelerated,AR,45,Never,Credit Card,N
POL0000236,APP0000334,CUST0008140,PRD_TERM20,AGT00635,2023-05-03,Active,300000,386.81,Monthly,Preferred,Accelerated,DE,27,Never,ACH,N
POL0000237,APP0000335,CUST0005302,PRD_TERM30,AGT00602,2024-10-23,Active,100000,247.89,Monthly,Preferred,Accelerated,NH,42,Former,Credit Card,N
POL0000238,APP0000337,CUST0008994,PRD_WL100,AGT00922,2023-04-04,Active,850000,7851.27,Monthly,Preferred,Full Underwriting,DE,37,Former,ACH,N
POL0000239,APP0000338,CUST0005571,PRD_IUL,AGT00773,2025-04-07,Active,125000,1525.25,Quarterly,Standard,Simplified,GA,53,Never,Credit Card,N
POL0000240,APP0000339,CUST0003368,PRD_TERM20,AGT00835,2023-07-14,Active,425000,1998.78,Monthly,Standard Smoker,Full Underwriting,GA,43,Current,ACH,N
POL0000241,APP0000340,CUST0003634,PRD_UL,AGT00666,2024-02-26,Active,100000,1290.91,Monthly,Table 2,Accelerated,CO,50,Never,Direct Bill,N
POL0000242,APP0000341,CUST0007363,PRD_WL100,AGT00482,2025-01-17,Active,725000,12311.63,Monthly,Preferred,Simplified,MN,56,Never,Direct Bill,N
POL0000243,APP0000342,CUST0005111,PRD_IUL,AGT01063,2023-01-23,Active,1150000,8761.69,Monthly,Standard,Accelerated,HI,40,Never,Credit Card,N
POL0000244,APP0000343,CUST0009216,PRD_TERM20,AGT00110,2025-11-27,Active,700000,838.51,Semiannual,Preferred,Full Underwriting,WY,30,Never,Credit Card,N
POL0000245,APP0000345,CUST0002328,PRD_TERM30,AGT00929,2025-01-02,Active,575000,542.05,Monthly,Preferred Plus,Guaranteed Issue,KS,18,Never,Direct Bill,N
POL0000246,APP0000346,CUST0011705,PRD_TERM20,AGT00077,2023-06-14,Active,725000,1190.65,Monthly,Preferred,Full Underwriting,HI,42,Former,Credit Card,N
POL0000247,APP0000347,CUST0010714,PRD_TERM10,AGT00497,2023-09-23,Active,1050000,1015.63,Monthly,Preferred Plus,Full Underwriting,CO,38,Never,ACH,N
POL0000248,APP0000349,CUST0011635,PRD_TERM20,AGT00880,2025-06-10,Active,125000,214.77,Annual,Preferred,Accelerated,MI,33,Never,Direct Bill,N
POL0000249,APP0000350,CUST0011751,PRD_TERM20,AGT00097,2024-07-03,Active,2000000,5934.40,Monthly,Standard Smoker,Full Underwriting,TN,24,Current,Direct Bill,Y
POL0000250,APP0000351,CUST0004348,PRD_FE,AGT00389,2024-12-21,Active,20000,1335.36,Annual,Table 2,Simplified,NH,68,Never,ACH,N
POL0000251,APP0000353,CUST0010338,PRD_UL,AGT00465,2024-09-15,Active,1400000,7943.06,Quarterly,Preferred Plus,Full Underwriting,SD,46,Never,Direct Bill,N
POL0000252,APP0000354,CUST0005570,PRD_TERM20,AGT00979,2024-08-03,Active,650000,715.96,Monthly,Preferred Plus,Accelerated,OK,33,Never,ACH,N
POL0000253,APP0000355,CUST0001460,PRD_TERM30,AGT01063,2025-06-29,Active,175000,211.44,Annual,Preferred Plus,Simplified,WA,18,Never,ACH,Y
POL0000254,APP0000356,CUST0008740,PRD_TERM30,AGT01091,2025-04-23,Active,225000,298.99,Monthly,Preferred,Accelerated,NC,18,Never,ACH,N
POL0000255,APP0000358,CUST0000118,PRD_TERM10,AGT00478,2023-02-25,Lapsed,1100000,4648.26,Monthly,Table 2,Full Underwriting,ID,68,Never,ACH,N
POL0000256,APP0000359,CUST0011339,PRD_WL100,AGT01121,2023-11-09,Active,425000,3698.54,Monthly,Preferred Plus,Accelerated,GA,38,Former,Credit Card,N
POL0000257,APP0000360,CUST0002060,PRD_TERM20,AGT01183,2025-06-27,Active,650000,4097.99,Monthly,Standard Smoker,Full Underwriting,CA,51,Current,ACH,N
POL0000258,APP0000361,CUST0008775,PRD_WL100,AGT00933,2024-11-28,Active,175000,1509.91,Monthly,Preferred Plus,Full Underwriting,FL,40,Former,Direct Bill,N
POL0000259,APP0000362,CUST0011973,PRD_IUL,AGT00647,2025-07-04,Active,150000,1414.23,Monthly,Table 2,Accelerated,NY,31,Never,ACH,N
POL0000260,APP0000363,CUST0005699,PRD_IUL,AGT00772,2024-12-10,Active,125000,1106.45,Monthly,Standard,Full Underwriting,IL,44,Never,Credit Card,N
POL0000261,APP0000367,CUST0009965,PRD_TERM30,AGT00875,2023-07-09,Active,1100000,2308.75,Monthly,Preferred,Full Underwriting,SC,43,Former,Credit Card,N
POL0000262,APP0000368,CUST0006636,PRD_TERM20,AGT00902,2023-02-06,Lapsed,575000,1089.27,Monthly,Preferred,Accelerated,NE,47,Never,Credit Card,N
POL0000263,APP0000369,CUST0007962,PRD_TERM20,AGT00377,2025-04-23,Active,850000,997.44,Monthly,Preferred Plus,Full Underwriting,AL,33,Never,Direct Bill,N
POL0000264,APP0000370,CUST0000857,PRD_TERM20,AGT00490,2024-04-14,Active,850000,1768.24,Quarterly,Preferred,Full Underwriting,OK,48,Former,Direct Bill,N
POL0000265,APP0000371,CUST0006313,PRD_IUL,AGT00589,2024-03-27,Active,650000,4167.78,Quarterly,Preferred,Full Underwriting,DC,36,Never,Credit Card,N
POL0000266,APP0000373,CUST0004024,PRD_IUL,AGT00800,2024-11-07,Active,100000,932.51,Annual,Preferred,Simplified,IL,51,Never,ACH,N
POL0000267,APP0000374,CUST0001067,PRD_WL100,AGT00469,2023-04-21,Lapsed,75000,728.98,Monthly,Preferred Plus,Accelerated,KS,43,Former,Direct Bill,N
POL0000268,APP0000375,CUST0005960,PRD_TERM10,AGT00110,2024-03-11,Active,75000,309.33,Annual,Standard Smoker,Guaranteed Issue,MS,42,Current,Credit Card,N
POL0000269,APP0000381,CUST0011705,PRD_TERM30,AGT00832,2023-07-02,Active,725000,1261.30,Monthly,Preferred Plus,Accelerated,HI,42,Former,ACH,N
POL0000270,APP0000382,CUST0012051,PRD_IUL,AGT00240,2024-08-04,Active,200000,1449.08,Monthly,Preferred Plus,Accelerated,MN,46,Never,Credit Card,N
POL0000271,APP0000385,CUST0008409,PRD_UL,AGT00067,2025-01-07,Lapsed,425000,6831.00,Monthly,Table 2,Full Underwriting,NM,56,Never,Credit Card,N
POL0000272,APP0000386,CUST0011458,PRD_TERM30,AGT00452,2025-06-24,Active,700000,1199.99,Quarterly,Preferred,Accelerated,DE,35,Never,Credit Card,N
POL0000273,APP0000388,CUST0009477,PRD_WL100,AGT00580,2023-03-31,Active,850000,4010.45,Annual,Preferred Plus,Full Underwriting,GA,19,Former,Direct Bill,N
POL0000274,APP0000390,CUST0007422,PRD_TERM20,AGT00252,2024-09-22,Active,825000,3161.22,Semiannual,Standard,Full Underwriting,FL,65,Never,ACH,N
POL0000275,APP0000391,CUST0009515,PRD_TERM20,AGT01108,2024-08-12,Active,275000,846.57,Monthly,Preferred,Full Underwriting,MI,64,Never,ACH,N
POL0000276,APP0000395,CUST0008302,PRD_WL100,AGT00744,2024-05-24,Active,850000,11755.66,Annual,Preferred Plus,Accelerated,IL,55,Never,ACH,N
POL0000277,APP0000397,CUST0005647,PRD_TERM30,AGT00447,2023-07-29,Active,425000,936.28,Quarterly,Preferred Plus,Full Underwriting,CO,47,Never,Credit Card,N
POL0000278,APP0000401,CUST0011964,PRD_TERM10,AGT00377,2024-01-15,Active,725000,1343.07,Monthly,Standard,Full Underwriting,NJ,50,Never,ACH,N
POL0000279,APP0000402,CUST0011065,PRD_UL,AGT00796,2023-11-04,Active,150000,1275.24,Monthly,Preferred,Accelerated,NC,53,Never,ACH,N
POL0000280,APP0000403,CUST0000665,PRD_WL100,AGT00782,2023-12-28,Active,150000,1521.19,Semiannual,Standard,Simplified,NH,34,Never,Direct Bill,N
POL0000281,APP0000404,CUST0011436,PRD_UL,AGT00422,2024-09-13,Active,175000,1018.48,Monthly,Preferred,Full Underwriting,VT,39,Never,ACH,N
POL0000282,APP0000406,CUST0009561,PRD_UL,AGT00979,2023-07-15,Active,150000,621.39,Semiannual,Preferred Plus,Simplified,VA,29,Never,ACH,N
POL0000283,APP0000408,CUST0008910,PRD_TERM20,AGT00131,2023-08-19,Active,1850000,2963.73,Monthly,Preferred,Full Underwriting,MN,42,Never,Direct Bill,N
POL0000284,APP0000409,CUST0005538,PRD_TERM10,AGT00510,2023-06-04,Active,350000,1078.79,Annual,Standard,Simplified,MN,68,Never,ACH,N
POL0000285,APP0000410,CUST0009329,PRD_TERM10,AGT00754,2024-09-05,Active,150000,262.55,Monthly,Standard,Accelerated,MA,42,Never,ACH,N
POL0000286,APP0000411,CUST0002402,PRD_IUL,AGT00158,2025-02-09,Active,2175000,14460.60,Monthly,Preferred Plus,Full Underwriting,CT,47,Never,ACH,N
POL0000287,APP0000414,CUST0005803,PRD_WL100,AGT00517,2023-06-21,Active,75000,710.33,Monthly,Preferred Plus,Full Underwriting,AR,42,Former,Direct Bill,N
POL0000288,APP0000415,CUST0001318,PRD_TERM20,AGT00064,2024-01-06,Active,850000,1091.33,Monthly,Preferred,Accelerated,ID,33,Never,Direct Bill,N
POL0000289,APP0000416,CUST0004339,PRD_TERM20,AGT00010,2025-08-16,Active,150000,271.65,Monthly,Preferred,Simplified,NJ,37,Never,ACH,N
POL0000290,APP0000418,CUST0002569,PRD_WL100,AGT00846,2023-12-05,Active,75000,1063.81,Monthly,Preferred,Full Underwriting,MD,51,Never,Credit Card,N
POL0000291,APP0000419,CUST0009297,PRD_FE,AGT00038,2024-04-04,Active,40000,1134.65,Quarterly,Preferred,Full Underwriting,ME,58,Never,Credit Card,N
POL0000292,APP0000420,CUST0000236,PRD_UL,AGT01161,2025-01-16,Active,100000,1986.47,Monthly,Table 2,Simplified,IA,66,Never,Payroll Deduction,N
POL0000293,APP0000421,CUST0008126,PRD_FE,AGT00627,2025-04-25,Active,30000,1699.77,Monthly,Standard,Full Underwriting,WI,75,Never,Direct Bill,N
POL0000294,APP0000422,CUST0007312,PRD_UL,AGT00671,2025-02-26,Active,725000,12624.57,Annual,Table 2,Full Underwriting,CA,59,Former,Direct Bill,N
POL0000295,APP0000423,CUST0001468,PRD_TERM30,AGT00551,2025-02-17,Active,100000,262.89,Monthly,Preferred Plus,Full Underwriting,NH,48,Never,ACH,N
POL0000296,APP0000424,CUST0008635,PRD_TERM10,AGT00824,2024-05-07,Active,275000,411.67,Monthly,Preferred Plus,Full Underwriting,AR,48,Never,Credit Card,N
POL0000297,APP0000426,CUST0008475,PRD_WL100,AGT00854,2024-12-04,Active,150000,4277.42,Monthly,Table 2,Full Underwriting,NH,54,Current,Credit Card,N
POL0000298,APP0000427,CUST0007997,PRD_WL100,AGT00111,2025-01-27,Active,850000,5578.04,Annual,Preferred Plus,Accelerated,NJ,31,Never,ACH,N
POL0000299,APP0000429,CUST0004663,PRD_TERM10,AGT00008,2025-02-12,Active,50000,120.66,Quarterly,Preferred,Full Underwriting,NV,48,Never,ACH,N
POL0000300,APP0000430,CUST0012559,PRD_TERM20,AGT00573,2024-03-02,Active,125000,621.76,Semiannual,Standard Smoker,Simplified,HI,43,Current,ACH,N
POL0000301,APP0000431,CUST0001712,PRD_WL100,AGT00603,2025-02-21,Active,1000000,4581.99,Monthly,Preferred Plus,Accelerated,NM,18,Former,Direct Bill,N
POL0000302,APP0000432,CUST0010259,PRD_IUL,AGT01173,2024-06-23,Active,300000,4475.47,Monthly,Standard,Simplified,ME,64,Never,ACH,N
POL0000303,APP0000434,CUST0011625,PRD_TERM30,AGT00365,2025-09-19,Active,425000,1318.27,Monthly,Standard Smoker,Simplified,IN,19,Current,Credit Card,N
POL0000304,APP0000435,CUST0005852,PRD_UL,AGT00679,2025-03-12,Active,150000,844.37,Monthly,Standard,Accelerated,KY,29,Former,ACH,N
POL0000305,APP0000436,CUST0005725,PRD_TERM30,AGT00518,2023-06-26,Lapsed,850000,5894.02,Monthly,Standard Smoker,Full Underwriting,UT,46,Current,Credit Card,N
POL0000306,APP0000440,CUST0004405,PRD_TERM30,AGT00063,2024-12-02,Active,150000,534.58,Monthly,Standard,Simplified,FL,54,Never,ACH,N
POL0000307,APP0000442,CUST0008886,PRD_UL,AGT00845,2024-11-12,Active,275000,2455.15,Annual,Standard,Accelerated,ME,47,Never,ACH,N
POL0000308,APP0000443,CUST0012254,PRD_WL100,AGT00274,2024-05-12,Lapsed,75000,788.20,Monthly,Preferred Plus,Full Underwriting,AZ,43,Never,ACH,Y
POL0000309,APP0000444,CUST0002460,PRD_TERM20,AGT01108,2023-07-14,Active,125000,358.96,Quarterly,Standard,Full Underwriting,RI,50,Never,ACH,N
POL0000310,APP0000445,CUST0002211,PRD_WL100,AGT00726,2023-05-02,Lapsed,850000,7728.61,Quarterly,Standard,Full Underwriting,CA,31,Never,Direct Bill,N
POL0000311,APP0000446,CUST0003380,PRD_TERM20,AGT00492,2023-05-23,Active,1400000,1701.04,Monthly,Preferred Plus,Full Underwriting,OH,38,Never,Credit Card,N
